Item,I_Mean_RT,Log_Frequency,Degree,Clustering Coefficient,Betweenness Centrality,Closeness Centrality,Eigenvector Centrality
dram,745.63,-1.6094379124341003,7,0.2857142857142857,1.2969714992346998e-05,0.010051113939409472,6.642247913865315e-18
draw,580.74,3.6990772790903823,3,1.0,0.0,0.009124762391512761,2.4347423692699233e-18
drip,618.26,1.6331544390514163,3,0.3333333333333333,7.311053937614521e-06,0.010105282943262428,2.649162661165564e-18
drop,613.19,4.8722157835894295,3,0.3333333333333333,1.1851064015613601e-05,0.011185443452659117,-7.002510839336966e-18
drug,572.22,3.811539466849824,2,0.0,5.879848503975418e-07,0.00881993208410694,1.381911962451627e-18
drum,605.16,2.136530508663963,2,0.0,5.138909796725169e-07,0.008821625782058761,9.538348871229201e-19
dual,627.3,0.11332868530700327,4,0.3333333333333333,7.966270915901422e-06,0.012866157753835875,-1.0447275877645194e-17
diva,744.34,0.4252677354043441,2,0.0,7.707961312504213e-07,0.011366724300401088,-9.941384153743315e-18
dive,668.88,2.551006451492524,13,0.34615384615384615,2.1458336873081215e-05,0.013436272670392218,-7.248981844780831e-17
dock,700.3,2.277267285009756,9,0.5,2.0707450516544728e-05,0.013503414538527629,-4.6527217068240856e-17
doer,817,-0.8915981192837836,3,0.3333333333333333,9.949850590141735e-06,0.01161092285102262,3.562165131350309e-18
doff,699.67,-1.8325814637483102,0,0.0,0.0,0.0,-5.397805345337228e-19
dole,691.96,-0.040821994520255166,13,0.32051282051282054,4.772106601238071e-05,0.014523748422406257,-1.2958666595294848e-17
dill,772.9,0.5653138090500605,13,0.5,1.5772589451611786e-05,0.014082960226876454,-5.214657243207599e-17
dime,630.65,2.4898941912990393,9,0.2777777777777778,1.74652157832701e-05,0.013615476069967691,-5.2751041378119705e-17
dine,751.86,1.4562867329399256,14,0.46153846153846156,2.3680285166688494e-05,0.014126265762629457,-1.2880701389267238e-16
dire,736,0.7884573603642703,11,0.2909090909090909,2.8110762705198905e-05,0.014288838650099842,-9.836848081165578e-17
dirt,603.77,3.2461018111217923,3,0.0,1.3268177084235661e-05,0.01333486683891756,-1.2520663033512136e-17
dish,608.03,2.4379897300002487,4,0.16666666666666666,6.803662803102725e-06,0.01202266847947422,-2.892419320322842e-17
disk,577.24,1.891604804197771,5,0.1,1.0063983157010451e-05,0.012240505265140153,-1.5615491496042792e-17
desk,636.52,3.7819143200811256,3,0.3333333333333333,1.1687689127528234e-06,0.011743000066480316,-6.7995986552997295e-18
dial,573.88,2.1815467646169897,3,0.3333333333333333,3.507658172188196e-06,0.013047036711181766,-1.005552977705382e-17
dice,610.27,2.34660197841082,8,0.32142857142857145,2.3235595905022566e-05,0.013375634374747704,-4.962263103089916e-17
diet,664.56,2.7324175575505043,3,0.0,1.215572935525516e-05,0.01246299952796283,2.94877699542691e-18
deft,711.6,-0.941608539858445,5,0.2,9.617995933088686e-06,0.012429279291144749,2.8307901304231633e-18
defy,722.43,1.1314021114911006,2,0.0,2.1150037752529918e-07,0.010602034678068542,1.8648864686705895e-18
dell,757.57,0.8878912573524571,12,0.4696969696969697,4.3692394766377154e-05,0.014277736211366276,-2.2431773606874343e-17
dent,744.32,1.2612978709452054,8,0.39285714285714285,2.0980553566773914e-05,0.013424493354784042,1.0854060767921362e-17
deny,643.84,3.062923523094314,2,0.0,1.671452706910293e-06,0.011317717728522048,-3.226020644085008e-19
dank,754.5,-0.5978370007556204,7,0.2857142857142857,1.0557443289205448e-05,0.013155388390627432,-1.1043194737841132e-17
dare,570.21,4.014760082879258,16,0.30833333333333335,5.028067545300307e-05,0.015071724494773947,-2.0701944431569988e-16
dark,556.45,4.484244718059211,9,0.3611111111111111,2.070936050722247e-05,0.014380534124298324,-5.3748937215569414e-17
darn,651.52,2.631888840136646,9,0.2777777777777778,4.996051315926129e-05,0.01400354100291754,-3.8458586533095434e-17
dart,652.7,0.6523251860396901,9,0.3611111111111111,2.865464593039247e-05,0.014738086705188,-5.957008146711373e-17
dash,556.64,1.7984040119467235,9,0.7777777777777778,4.523676483254186e-06,0.012317634068929077,-2.2636166671041683e-16
date,537.87,4.952511708745748,12,0.4090909090909091,1.3831642581326973e-05,0.013625572077731275,-9.73496292607938e-17
daub,696.8,-2.5257286443082556,0,0.0,0.0,0.0,-6.521012788988835e-19
dawn,628.56,3.23907053215372,7,0.3333333333333333,4.3539959921799e-05,0.012169169870217482,-1.9804095433081504e-18
daze,610,-0.5978370007556204,11,0.38181818181818183,7.753133422558817e-06,0.013408819690622006,-8.534237737827622e-17
dead,593.8,6.106978343320322,9,0.3333333333333333,1.6076698793808754e-05,0.013579253993517882,-2.1073420094752752e-17
deaf,580.94,2.6762154775821916,5,0.6,2.331143451743566e-06,0.012459619273141036,-1.0590679799269216e-17
deal,601.82,5.565937027962764,14,0.3076923076923077,4.890045682212863e-05,0.013795380258279578,-4.577841191389606e-17
dean,635.65,3.6560979645895566,8,0.42857142857142855,7.2625598244054515e-06,0.012876977227770425,-2.1884269433612965e-17
dear,600.12,5.409098165891395,16,0.5083333333333333,2.035872840761874e-05,0.013503414538527629,-4.638461609577989e-17
debt,727.65,2.6546494243750947,2,1.0,0.0,0.011529330219618772,1.6048288722260562e-18
deck,659.38,3.168003494494444,7,0.2857142857142857,1.4590165265209504e-05,0.013013772311634843,-2.2678913835434173e-17
deed,659,2.231089091288976,9,0.3611111111111111,1.4134597334652203e-05,0.012790927540044827,5.936862179946086e-18
deem,857.85,-0.527632742082372,6,0.26666666666666666,1.1802770461569493e-05,0.012070051565967155,4.923748381254692e-18
deep,560.38,4.335851797553269,9,0.5,4.644642441362055e-06,0.012240505265140153,1.177882096603635e-17
deer,580.91,2.1644717908644115,11,0.32727272727272727,1.9167213742012165e-05,0.012641336340140613,7.328128745348652e-18
crow,577.88,1.4929040961781488,6,0.2,2.0649906452484855e-05,0.011101647235396568,-1.2533144786105367e-18
crux,647.08,-1.2378743560016174,0,0.0,0.0,0.0,8.548311289430713e-19
cube,589.82,1.091923300517313,3,0.3333333333333333,7.215769213046099e-06,0.012314332196775498,-5.9060980434550616e-18
cuff,694.83,1.742219023667919,3,1.0,0.0,0.00018029184742802411,1.606848193647249e-18
cult,669.77,1.4929040961781488,2,0.0,4.2383667543885885e-06,0.012810545527069435,-1.4615628566063826e-18
curb,629.82,1.410986973710262,4,1.0,0.0,0.012805189201413518,-7.855565533166565e-18
curd,748.9,-0.843970070294529,6,0.4666666666666667,8.317238449757786e-06,0.013733517566538412,-1.8873614919994995e-17
cure,631.18,3.0368742168851663,12,0.21212121212121213,5.216985423675025e-05,0.014416637771872272,-5.4795177153909795e-17
curl,627.51,0.8544153281560676,8,0.42857142857142855,1.4759448514860577e-05,0.013404906991558503,-1.2674958477696698e-17
curt,865.78,0.9820784724121582,7,0.2857142857142857,1.7489236356656294e-05,0.01369462401552273,-2.8554553130779654e-17
cusp,781,-1.3093333199837622,0,0.0,0.0,0.0,4.3232459504210754e-19
cute,582.79,4.4744918623459755,5,0.2,8.962195938328904e-06,0.012739494248494453,-4.715819437329303e-18
cyst,763.83,-0.843970070294529,2,1.0,0.0,0.013076748152596355,-1.8585550621975292e-17
czar,775.22,-0.37106368139083207,1,0.0,0.0,0.009824340517551539,2.4134774654435986e-19
dale,876.91,2.206074192613202,12,0.4090909090909091,1.8764022888143033e-05,0.014414375983705992,-1.0115620975128102e-16
dame,718.68,2.6217658325051976,14,0.25274725274725274,4.345050034606338e-05,0.013814047890564124,-9.561930298267959e-17
damn,594.12,5.647317937675075,4,0.3333333333333333,1.5517090064195448e-05,0.012653523277804984,-5.940105385798682e-18
damp,670.26,1.0715836162801904,8,0.39285714285714285,3.022234641685507e-05,0.012390725896175589,-1.5237192815338908e-18
coup,666.3,0.959350221334602,3,0.3333333333333333,2.238312354510509e-05,0.013367849922907318,-9.688795155805349e-18
cove,654.56,1.1786549963416462,11,0.38181818181818183,1.548001856682098e-05,0.014178585265454012,-5.948201639135453e-17
cozy,656.44,1.7316555451583497,1,0.0,0.0,0.010157792428981979,4.422732165018019e-19
crab,619.31,1.9315214116032138,6,0.26666666666666666,1.3883480439996054e-05,0.010560601439096779,3.1210325286020077e-18
crag,747.63,-0.9942522733438669,5,0.4,1.1649889970431409e-05,0.01077991699168626,5.081854865901535e-18
cram,697.39,0.412109650826833,7,0.2857142857142857,2.3156615063903597e-05,0.010914377823727962,3.18445351305357e-18
crap,621.32,4.123579687490436,8,0.17857142857142858,6.455839160859486e-05,0.011786687943571775,2.0655177625394507e-18
crew,591.44,3.861361090625918,3,0.0,2.4757241607885884e-06,0.009871841895362844,3.005959455183528e-19
crib,598.48,1.824549292051046,1,0.0,0.0,0.009209826836421612,1.1160283452303195e-19
crop,620.66,1.5810384379124025,6,0.13333333333333333,9.431582043105486e-05,0.012776697610922262,-2.898174708559269e-18
cook,558.79,3.8192496052757914,8,0.2857142857142857,3.783983656539713e-05,0.014134958849252614,-2.6170034973789574e-17
cool,572.31,5.277502226834117,8,0.2857142857142857,3.349345647613401e-05,0.013617494074424483,-1.01942485588792e-17
coop,717.65,2.336986519711378,8,0.14285714285714285,0.0001503108776767934,0.014262221751031043,-2.2798579803781517e-17
cope,568.69,1.1786549963416462,13,0.32051282051282054,3.1745572048332486e-05,0.014145840264840953,-5.409119129808144e-17
copy,550.09,3.9564225927248304,2,0.0,8.101349353383437e-06,0.011826133674879906,-5.075268782490523e-18
cord,642.76,1.9487632180377197,11,0.2,4.267365151694992e-05,0.014932103448747276,-4.0347877175150874e-17
core,628.78,2.2844211223663744,19,0.25146198830409355,0.0001800980908409921,0.015735097194749442,-1.0711598448144036e-16
cork,595.3,1.0508216248317612,9,0.2777777777777778,4.236854913343044e-05,0.014809354049023532,-2.793084782001872e-17
corn,555.42,2.6546494243750947,7,0.3333333333333333,7.780064374857591e-05,0.014606873214648965,-2.7048757938333707e-17
corp,714.83,0.25464221837358075,7,0.3333333333333333,0.0001299293543655788,0.014883724691421026,-2.7139112108056704e-17
cost,568.97,4.00587758089977,7,0.23809523809523808,5.3412025602566314e-05,0.014604551346390398,-2.2866603204102353e-17
cone,670.09,1.0715836162801904,12,0.3787878787878788,2.959570852318773e-05,0.01446885551498299,-6.078067607028108e-17
coil,711.44,0.4762341789963717,8,0.39285714285714285,3.1683401884470135e-05,0.013196959569109736,2.317473868791308e-18
coin,618.35,2.277267285009756,5,0.1,9.356725952378562e-05,0.013511357723550292,-1.416352731051641e-18
coke,560.15,2.922623801733353,10,0.4,1.4521376116409538e-05,0.0140184974855267,-7.05097519112763e-17
cold,505.91,4.868764462910782,8,0.39285714285714285,1.9714978893953067e-05,0.01427108302580646,-1.5471852621809976e-17
colt,610.06,1.6563214983329508,7,0.19047619047619047,2.332053937632966e-05,0.014065712265790262,-9.576539382492208e-18
coma,648.8,2.50715725872282,3,0.3333333333333333,1.2678084458729553e-06,0.011864312050638169,-2.9231911685486413e-18
comb,685.03,1.801709800081223,5,0.4,1.0397799466076128e-05,0.011693678569446607,-5.5868975581764984e-18
come,630.12,8.052290132119458,12,0.3333333333333333,3.836360169539907e-05,0.013925012506841769,-3.55884555575378e-17
clan,857.07,1.410986973710262,7,0.5238095238095238,5.537167685935104e-06,0.010541215296023632,3.626493957009513e-18
clap,612.24,1.5539252025038417,10,0.26666666666666666,3.3006083119283085e-05,0.011607988947585848,2.012054205377095e-18
claw,620.94,1.4747630091074988,7,0.47619047619047616,9.143979955281507e-06,0.011097624413593668,4.6244357442836994e-18
clay,581.38,2.4849066497880004,8,0.39285714285714285,6.362106405190411e-06,0.010849932985373406,2.0285863401899056e-18
clip,613.23,1.7387102481382397,5,0.3,6.8381677133096305e-06,0.010986157182846106,2.8441183858239815e-18
clod,723.67,-0.8915981192837836,5,0.3,3.2703081297096874e-06,0.010571537512385454,2.551448843412317e-18
clog,653.79,-0.2231435513142097,4,0.5,2.9860332637194964e-06,0.010338385565448631,1.5938055993744202e-18
clot,660.68,0.5877866649021191,6,0.4,1.9787624829896135e-05,0.011771586485604354,-2.3777313207389086e-18
club,547.03,4.592895155112479,1,0.0,0.0,0.00790341785119501,2.8910071692796135e-18
clue,585.91,2.8684669225081145,3,0.3333333333333333,8.101349353383437e-06,0.008877885063304858,-3.717426017628712e-18
coal,608.29,1.8825138324965192,6,0.2,1.5469378316923765e-05,0.0130156158832897,1.886486292146522e-18
coat,688.41,3.7395725684294545,7,0.14285714285714285,6.786732108909209e-05,0.014202694778194773,-8.317048948180016e-18
coax,702.88,-0.2231435513142097,3,0.3333333333333333,8.101349353383437e-06,0.01215789764723329,-4.653127910124538e-18
cock,628.65,2.4309783077624445,9,0.4444444444444444,4.024490255681646e-05,0.013845273134439721,-3.871430160063143e-17
code,658.84,3.9725535051681784,9,0.5,8.201169186871413e-06,0.013713019779125668,-3.7118818202723904e-17
coed,755.61,-0.527632742082372,3,0.3333333333333333,5.44005181724536e-06,0.012951400129707075,-1.26724671998002e-18
chew,583.53,2.203869120054888,4,0.16666666666666666,1.1150707029901234e-05,0.010431111775674611,3.4516531145764414e-18
chic,659.42,0.8458682675776092,2,1.0,0.0,0.010950802445785696,5.008195769959586e-19
chin,638.56,2.540814281726296,5,0.2,7.738988243249767e-05,0.012387384726997706,-2.1246358775546223e-18
chip,579.38,3.0257763949023677,7,0.14285714285714285,2.630613359526028e-05,0.012062128465293684,-6.7208368253727034e-18
chop,639.79,2.6108048166633746,6,0.13333333333333333,5.032933377097381e-05,0.012866157753835875,-4.2322911944080185e-18
chow,674.97,1.925707441737794,5,0.1,1.566288103244834e-05,0.011450303155551095,-1.6890889093745304e-19
chug,796.22,0.8458682675776092,2,0.0,8.101349353383437e-06,0.007020496104542064,-5.389558717456196e-19
chum,652.23,1.1184149159642893,1,0.0,0.0,0.00639679959062466,1.2581580619157383e-18
cite,652.92,-0.06187540371808753,6,0.4,1.3578610210444836e-05,0.012279769115228814,-1.495755702241421e-17
city,578.52,5.130490255904535,2,0.0,3.50176253531825e-06,0.010542424844537233,-3.0823536828837567e-18
clad,629.5,-1.6094379124341003,7,0.47619047619047616,1.77682550299221e-05,0.011248436890321008,6.787366558466966e-19
clam,635.13,1.366091653802371,7,0.47619047619047616,2.44171809738972e-05,0.01120727403270822,1.4921326804165663e-18
cave,603.59,2.637627736805664,14,0.3956043956043956,1.1773847673245354e-05,0.014072175297923416,-2.2189455547645124e-16
cell,625.87,3.9954446135672184,9,0.7777777777777778,4.601546219847057e-06,0.013857802793384916,-1.3217397102752295e-17
cent,675.97,2.248128907197987,6,0.6666666666666666,1.5925566180055453e-05,0.0141501975235087,8.091999794150626e-18
chap,757.55,1.8484548129046001,7,0.23809523809523808,3.0864466998233285e-05,0.012180463014734454,1.6330930606366239e-18
char,1044.36,0.34358970439007686,4,0.5,8.101349353383437e-06,0.011376576587437095,2.9118414547616462e-18
chat,580.76,2.7893229212309465,6,0.26666666666666666,5.148267804186239e-05,0.012944101510304592,4.7030923499829355e-18
chef,632.84,2.474856313934499,1,0.0,0.0,0.009111189262211623,-1.6183264102429427e-18
cape,634.97,2.1090003439213802,11,0.43636363636363634,1.5710545468434398e-05,0.014044211635607151,-1.7095698869968435e-16
card,605.09,4.447697327163527,10,0.3111111111111111,2.3800237262892163e-05,0.014995468013732983,-7.055593410738005e-17
care,580.03,6.184664222049119,20,0.2789473684210526,8.952815412862593e-05,0.01563867787576885,-3.799779970806332e-16
carp,782.28,-0.2744368457017603,7,0.19047619047619047,6.799550535542153e-05,0.014745182558199645,-5.604912415693576e-17
cart,626.97,2.201659174404085,11,0.2545454545454545,4.185415599943198e-05,0.015287393098193342,-8.069373042828725e-17
case,543.14,5.643359915757014,13,0.34615384615384615,4.661044594195768e-05,0.01450311484137995,-2.2329781426687276e-16
cash,593.2,4.282620578207235,11,0.5636363636363636,2.4790527026018467e-05,0.013367849922907318,-2.6267347501416824e-16
cask,681.5,-2.120263536200091,6,0.4,7.95602287828828e-06,0.013684425457274647,-8.34690734674412e-17
cast,598.84,3.1415627217655304,13,0.2564102564102564,6.0691726036739734e-05,0.014898205370543536,-1.245382403843961e-16
burn,587.13,4.011325206502009,6,0.26666666666666666,3.1381863733049855e-05,0.013621531878449515,-1.0339461817454327e-17
burr,855.39,-0.37106368139083207,4,0.5,8.99521206066053e-07,0.012219342002944805,-5.188244791408661e-18
bury,671.94,3.028683373693677,7,0.23809523809523808,1.7327877896524138e-05,0.012527574655050722,-4.0995270043935886e-19
bush,599.47,2.647592232065096,8,0.4642857142857143,1.1218791898403444e-05,0.012500303744237006,-2.5919733355655853e-17
bust,600.48,3.3167282250357055,13,0.32051282051282054,6.008997943992118e-05,0.014087278828601961,-1.9333364507671723e-18
busy,601.53,4.668426635623106,5,0.4,1.438429551675168e-05,0.012522452299324244,-3.078388482673709e-18
butt,658.97,3.6524747722201365,3,0.3333333333333333,2.2027980715236254e-06,0.012209599005998934,7.338886967851096e-19
buzz,589.03,2.7700855920216627,1,0.0,0.0,5.6341202321257534e-05,1.3701815902431993e-18
cafe,653.88,1.6213664832993742,8,0.75,1.650961469803436e-06,0.013708927561943,-1.5033682642590582e-16
cage,588.03,3.0091419604639085,11,0.4909090909090909,5.3643716464191565e-06,0.013912361072099028,-2.0036760513331168e-16
cake,563.53,3.8079949350040985,16,0.4083333333333333,1.665372994342195e-05,0.014213680773536817,-3.1517132170556733e-16
calf,636.32,1.085189268335969,3,0.3333333333333333,4.444228134087115e-08,0.011786687943571775,1.0067219452470089e-18
call,580.06,6.758547363544034,11,0.5272727272727272,1.4449881864767749e-05,0.014029200262657198,-8.575715012645158e-18
calm,587.15,4.489085706967289,3,0.3333333333333333,4.1744040506255523e-07,0.012124205927704143,-3.2263207007898204e-18
camp,652.91,3.9361300807713793,6,0.6666666666666666,3.2477733989164025e-05,0.012762499308256977,-8.219332561559296e-18
cane,613.1,2.1198634561787513,14,0.34065934065934067,3.474673969141948e-05,0.0148165187099084,-2.2813953011027085e-16
brig,922.23,1.1118575154181303,2,0.0,3.50315440898979e-06,0.00980651430463678,5.4743206437291325e-19
brim,702.32,-0.12783337150988489,4,0.5,2.5737575102300034e-06,0.00952885630783468,-4.550601832143795e-19
brow,586.47,0.6097655716208943,5,0.3,7.560370710704644e-06,0.010415738864090465,1.9951515124629632e-18
buck,701.29,3.518980417318539,9,0.4444444444444444,1.6324744704694278e-05,0.0131893816422828,-2.638744969705585e-17
buff,683.41,0.9122827104766164,3,1.0,0.0,0.00018029184742802411,-9.962975031675409e-19
bulb,694.48,1.366091653802371,2,1.0,0.0,0.012292913101437247,-8.87277873502562e-19
bulk,662.81,0.6418538861723947,8,0.14285714285714285,2.1947283937904725e-05,0.013440203703941191,-1.7370297081302338e-17
bull,584.25,3.3145495749364833,13,0.32051282051282054,4.430935699286935e-05,0.014367041832703986,-3.1184568578752946e-17
bump,615.38,2.513656063073986,6,1.0,0.0,0.010270202606767491,-6.641242564644195e-19
bunk,640.77,1.8357763546448294,9,0.3055555555555556,2.5504911994754423e-05,0.013507384963266979,-7.162989252933135e-18
bunt,843.04,-0.2231435513142097,8,0.25,3.896232930174302e-05,0.0140184974855267,-5.081247591223326e-18
buoy,952.95,0.16551443847757333,2,1.0,0.0,0.011284356733006878,-2.3290967511444036e-18
bond,587.42,3.44265917146975,9,0.19444444444444445,6.249693873225571e-05,0.014740451230569867,-2.136958008218559e-17
bone,655.85,3.260401571696699,10,0.3111111111111111,4.006064337170613e-05,0.014364795578508753,-2.5354286277789903e-17
bony,689.38,0.1823215567939546,7,0.2857142857142857,2.5936388070243878e-05,0.013002721839816302,-4.962495347819209e-18
book,521.94,5.176036731839204,8,0.42857142857142855,1.1825267374187687e-05,0.013629614674401718,-3.901887552992695e-17
boom,653.45,3.0819099697950434,8,0.42857142857142855,8.184271378634676e-06,0.013151622175800456,-3.941187378804024e-17
boon,770.17,0.7514160886839212,9,0.3333333333333333,6.167326734097255e-05,0.014070020294049308,-4.609453642473499e-17
boor,720.33,-2.8134107167600364,8,0.32142857142857145,2.10211415588569e-05,0.013567222758437978,-3.493912439319535e-17
boot,531.09,2.410542234499138,15,0.2857142857142857,0.00011790998359979433,0.014840451061240831,-1.039607229381289e-16
bore,740.19,2.0476928433652555,11,0.4,4.889269710755794e-05,0.015346122017728744,-7.714739670430319e-17
born,584.21,4.427119496044782,6,0.13333333333333333,7.297095239547822e-05,0.014553656347242514,-1.665263510883395e-17
boss,595.69,4.82261754475742,6,0.4666666666666667,7.793324341933563e-06,0.012629172855002336,-7.816503984679087e-18
both,599.12,5.688093375191561,2,0.0,3.174509934711378e-09,0.009869720971118486,1.8465391250012027e-18
bout,710.77,2.9496883350525844,5,0.4,1.975737427904016e-05,0.013887127043552295,-2.010379396958675e-17
bowl,602.03,3.065724645374026,5,0.3,1.038936503327055e-05,0.012041577001329226,2.7132526212933266e-18
boxy,759,-1.7147984280919266,3,1.0,0.0,0.011120459031728636,-2.0726535226652058e-18
brad,666.65,3.4085039568445934,6,0.4,6.614763193155965e-05,0.012566985709224729,-8.207154944099072e-18
brae,583.83,-2.5257286443082556,4,1.0,0.0,0.010879482832462047,4.222446681477978e-18
brag,675.5,1.2556160374777743,7,0.3333333333333333,3.1923461372705495e-05,0.011132586031763236,1.2398002956690793e-18
bran,713.67,0.2700271372130602,5,0.6,1.6723003215218753e-05,0.011788200220700793,-3.221650455990809e-18
bray,729.07,-0.941608539858445,8,0.42857142857142855,2.017625618099889e-05,0.011098965030217683,-4.8440664672166985e-18
brew,679.56,0.9202827531436925,2,0.0,1.1777801656274997e-07,0.009158416319790868,-3.980238513815683e-18
bite,576.55,3.708191765146309,6,0.4666666666666667,7.871391229234377e-06,0.012746563890141784,-3.003320935722743e-17
blab,752.72,-0.5621189181535413,2,0.0,7.248303054125015e-07,0.010583715300096993,-3.825355149537417e-18
blip,711.62,-0.2231435513142097,3,1.0,0.0,0.01021425597778121,-6.808772463320786e-18
blob,668.4,0.16551443847757333,5,0.3,4.794546422869863e-06,0.011236056318960743,-2.460173883649844e-18
blot,586.8,-0.06187540371808753,7,0.2857142857142857,6.138859310637967e-05,0.012962363504534705,-1.7299957228007937e-17
blow,619.12,4.580570069119859,8,0.32142857142857145,1.803772748345164e-05,0.011327485207760078,-6.618544566564852e-18
blue,573.65,4.628789051586725,3,0.3333333333333333,8.101349353383437e-06,0.008877885063304858,4.495985404678956e-18
blur,610.94,0.7608058290337602,1,0.0,0.0,0.00790341785119501,-2.1768026543408273e-18
boar,681.7,0.7793248768009977,5,0.1,2.0724522318030038e-05,0.013227358554584219,-1.5272758044619932e-17
boat,549.78,4.562053894914463,7,0.19047619047619047,4.572694843949214e-05,0.014418900269953232,-9.855848088863806e-18
bode,803.86,-0.7550225842780328,7,0.19047619047619047,1.9652302827127328e-05,0.013680350285905597,-1.9515723428871144e-17
body,577.58,5.275713820338184,4,0.5,5.3317196335168075e-06,0.011964739226480269,-5.205409360448938e-18
bogy,938.43,-3.912023005428146,4,0.5,8.101349353383437e-06,0.011121805171303956,-7.46844780070007e-18
boil,625.8,1.7817091333745536,7,0.47619047619047616,7.55665700572415e-06,0.012785587603693568,7.027162550303296e-18
bold,531.26,2.0215475632609334,9,0.3055555555555556,5.187942749464837e-05,0.015047041028519816,-1.6680884807669716e-17
bolo,669.5,-0.342490308946776,5,0.4,1.5743073937602763e-05,0.013937686972108917,-6.975313877068731e-18
bolt,704.33,1.9286186519452522,9,0.19444444444444445,7.182461092251402e-05,0.014903038527192537,-3.31791277453357e-17
bomb,602.45,3.9824814690767076,3,1.0,0.0,0.010354697680620082,1.5972406513904014e-18
bell,560.75,3.671987586443718,12,0.4696969696969697,5.730477267205182e-05,0.01512880495968088,-1.9924062108380287e-17
belt,595.88,3.192531849528599,10,0.26666666666666666,6.858789238486286e-05,0.015483187145288504,2.2816346892687536e-17
bend,545.82,2.7120422223717475,10,0.28888888888888886,9.957189693234763e-05,0.014990574729995428,-1.4491089997879924e-17
bent,605.73,1.9768549529047348,11,0.2909090909090909,7.749037514478491e-05,0.01512133517448025,2.634598186972972e-17
berg,757,0.4382549309311553,0,0.0,0.0,0.0,-9.101510628276304e-19
best,540.44,6.002330300418288,14,0.46153846153846156,8.662360913637779e-05,0.014990574729995428,1.1847800046336631e-16
bias,694.56,0.4762341789963717,0,0.0,0.0,0.0,1.0719607510355229e-18
bide,792.22,-0.5978370007556204,10,0.4888888888888889,1.2186000972688213e-05,0.013395135226730134,-7.708739057150313e-17
bile,657.22,-0.2484613592984996,11,0.3090909090909091,2.9590897944534415e-05,0.014248950452875617,-8.492536571462198e-17
bilk,633.83,-2.3025850929940455,6,0.2,7.707762931787303e-06,0.013651891904924515,-2.3494063890531373e-17
bill,588.39,4.774490930604794,14,0.43956043956043955,2.4797783308114515e-05,0.014560575676726147,-6.502093011642208e-17
bind,696.22,1.208960345836975,10,0.4,2.6342221283730597e-05,0.014382785303716655,-2.5112358829022678e-17
bird,596,3.816612820623488,3,0.0,8.530121507073549e-06,0.013302046115555521,-7.405145252255468e-18
bang,633.03,2.9947317732204075,9,0.6111111111111112,1.241913078847614e-05,0.013358132090744691,-7.34849468952719e-18
bank,561.25,4.442415934686665,11,0.23636363636363636,3.1003420290837704e-05,0.014242324061407841,-3.110752656182028e-17
barb,689.7,0.8372475245337022,5,0.6,8.101349353383437e-06,0.013758195944914942,-3.654941376890782e-17
bard,842.65,-0.2231435513142097,12,0.25757575757575757,3.714226861906443e-05,0.015069252504533703,-5.907598931894067e-17
bare,609.79,2.1198634561787513,17,0.29411764705882354,6.239038960720147e-05,0.015559226506374596,-2.554532189041396e-16
bark,637.82,1.7029282555214393,13,0.28205128205128205,3.158328238475467e-05,0.014804581456677728,-7.803909409353004e-17
barn,629.82,2.6093342281630525,10,0.28888888888888886,5.7261464555847586e-05,0.01466282038304213,-5.011280370710125e-17
base,540.81,3.5658640032173894,9,0.2777777777777778,3.06645431414335e-05,0.01425558301321055,-9.988054562591313e-17
bask,821.73,-0.5621189181535413,9,0.2777777777777778,2.3150552237763934e-05,0.01405495372803151,-4.9956283880555524e-17
bass,612.61,2.0215475632609334,7,0.23809523809523808,2.1752866707509558e-05,0.013238794311259653,-3.35254449055735e-17
bath,603.85,3.4378506993101907,5,0.6,5.657714144951715e-06,0.011433204644119212,-1.4458432677869165e-17
bawl,681.29,-0.5978370007556204,4,0.16666666666666666,2.1214859461841394e-05,0.013063732762710363,3.1781034187353847e-18
bead,688.12,0.11332868530700327,11,0.2909090909090909,0.00011464331834403426,0.014586002940171771,-8.831594559800281e-18
beam,633.36,2.166765369851511,8,0.4642857142857143,1.721657243029592e-05,0.01376437940376659,-4.2032851719289435e-18
bean,660.38,1.922787731634459,10,0.35555555555555557,3.280871895918499e-05,0.013676277540955937,-3.68689876994596e-18
bear,565.76,4.050218504179545,18,0.42483660130718953,4.3590963067634336e-05,0.01404635874027549,-4.019540828223252e-17
beat,590.16,4.880450675722129,16,0.25833333333333336,0.00014805995078414963,0.015302670306486008,6.443793829809965e-18
beau,740.81,1.7647307968401356,5,1.0,0.0,0.013461865570716774,-2.733417291059803e-18
beef,590.88,2.9811261211646287,4,0.5,3.304624921049475e-06,0.012325896501226454,3.7903744155342166e-18
beep,623.58,1.873339456220478,9,0.5,2.0662264775674228e-05,0.012815906335631467,1.2846677188499079e-17
beer,587.18,4.324000197151533,10,0.4,1.72256310183858e-05,0.012966022088645498,6.44731930857989e-18
beet,723.33,-1.3093333199837622,8,0.32142857142857145,4.948236114145081e-05,0.014360305176639885,2.270773318795054e-17
avow,844,-3.2188758248682006,0,0.0,0.0,0.0,1.1314475209958336e-18
away,605.5,6.594276651486346,2,0.0,8.612978220477652e-06,0.010439408308162933,-1.813420456069529e-18
awry,934.23,-0.5978370007556204,2,0.0,1.0121271714676607e-05,0.010737084553014139,-3.502845711513668e-20
